year,team,player
1979,KCA,WATHJ001
1979,KCA,WHITF001
1979,KCA,WILSW001
1979,KCA,ZDEBJ101
1979,LAN,BAKED002
1979,LAN,BECKJ001
1979,LAN,BRETK101
1979,LAN,CASTR001
1979,LAN,CEY-R001
1979,LAN,DAVAV101
1979,LAN,FERGJ101
1979,LAN,FORST001
1979,LAN,GARVS001
1979,LAN,GUERP001
1979,LAN,HANNG101
1979,LAN,HATCM001
1979,LAN,HOOTB001
1979,LAN,HOUGC001
1979,LAN,JOSHV101
1979,LAN,LAGRL101
1979,LAN,LEWAD101
1979,LAN,LOPED001
1979,LAN,MARTT102
1979,LAN,MESSA101
1979,LAN,MONDR001
1979,LAN,MOTAM101
1979,LAN,OATEJ101
1979,LAN,PATTD101
1979,LAN,RAU-D101
1979,LAN,RAUTL101
1979,LAN,REUSJ001
1979,LAN,RUSSB001
1979,LAN,SMITR101
1979,LAN,SUTCR001
1979,LAN,SUTTD001
1979,LAN,THOMD001
1979,LAN,THOMG101
1979,LAN,WELCB001
1979,LAN,YEAGS001
1979,MIL,AUGUJ001
1979,MIL,BANDS101
1979,MIL,BOITD101
1979,MIL,CALDM001
1979,MIL,CASTB101
1979,MIL,CLEVR101
1979,MIL,COOPC001
1979,MIL,DAVID101
1979,MIL,FOSSR101
1979,MIL,GALAB101
1979,MIL,GANTJ001
1979,MIL,HAASM001
1979,MIL,HISLL101
1979,MIL,LEZCS001
1979,MIL,MARTB001
1979,MIL,MCCLB001
1979,MIL,MITCP101
1979,MIL,MOLIP001
1979,MIL,MONED101
1979,MIL,MOORC001
1979,MIL,NORDT101
1979,MIL,OGLIB001
1979,MIL,RAUTL101
1979,MIL,REPLA101
1979,MIL,SAKAL001
1979,MIL,SLATJ001
1979,MIL,SOREL001
1979,MIL,THOMG001
1979,MIL,TRAVB101
1979,MIL,WOHLJ001
1979,MIL,YOUNR001
1979,MIN,ADAMG101
1979,MIN,BACSM101
1979,MIN,BORGG101
1979,MIN,BRETK101
1979,MIN,CASTJ001
1979,MIN,CUBBM101
1979,MIN,EDWAD101
1979,MIN,ERICR101
1979,MIN,FELTT101
1979,MIN,GOLTD101
1979,MIN,GOODD101
1979,MIN,GRAHD101
1979,MIN,HARTP001
1979,MIN,HOLLJ102
1979,MIN,JACKD101
1979,MIN,JACKR002
1979,MIN,KOOSJ001
1979,MIN,KUSIC101
1979,MIN,LANDK001
1979,MIN,MARSM101
1979,MIN,MORAJ001
1979,MIN,NORWW101
1979,MIN,POWEH101
1979,MIN,RANDB101
1979,MIN,REDFP101
1979,MIN,RIVEB101
1979,MIN,SERUG101
1979,MIN,SMALR001
1979,MIN,SOFIR101
1979,MIN,STANK101
1979,MIN,THORP101
1979,MIN,VEGAJ101
1979,MIN,WARDG001
1979,MIN,WILFR001
1979,MIN,WYNEB001
1979,MIN,ZAHNG001
1979,MON,ATKIB101
1979,MON,BAHNS101
1979,MON,BASSR101
1979,MON,BERNT001
1979,MON,CARTG001
1979,MON,CASHD101
1979,MON,CROMW101
1979,MON,DAWSA001
1979,MON,DYERD101
1979,MON,FRYMW101
1979,MON,GRIMR101
1979,MON,GULLB001
1979,MON,HUTTT101
1979,MON,JAMEB001
1979,MON,LEE-B101
1979,MON,MACHK101
1979,MON,MASOJ101
1979,MON,MAY-R101
1979,MON,MURRD001
1979,MON,PALMD001
1979,MON,PARRL002
1979,MON,PERET001
1979,MON,RAINT001
1979,MON,ROGES001
1979,MON,SANDS001
1979,MON,SCHAD001
1979,MON,SCOTR101
1979,MON,SOLAT101
1979,MON,SOSAE101
1979,MON,SPEIC001
1979,MON,STAUR001
1979,MON,TAMAJ101
1979,MON,VALEE001
1979,MON,WHITJ001
1979,NYA,ANDER101
1979,NYA,BEATJ001
1979,NYA,BENIJ001
1979,NYA,BLAIP101
1979,NYA,BROWB001
1979,NYA,BURRR001
1979,NYA,CHAMC001
1979,NYA,CLAYK101
1979,NYA,DAVIR001
1979,NYA,DENTB001
1979,NYA,DOYLB101
1979,NYA,FIGUE101
1979,NYA,GAMBO001
1979,NYA,GARCD001
1979,NYA,GOSSR001
1979,NYA,GRIFM001
1979,NYA,GUIDR001
1979,NYA,GULDB001
1979,NYA,HOODD101
1979,NYA,HUNTJ101
1979,NYA,JACKR001
1979,NYA,JOHNC001
1979,NYA,JOHNJ002
1979,NYA,JOHNT001
1979,NYA,JONED105
1979,NYA,KAATJ101
1979,NYA,KAMMB101
1979,NYA,MIRAP001
1979,NYA,MUNST101
1979,NYA,MURCB101
1979,NYA,NARRJ001
1979,NYA,NETTG001
1979,NYA,PINIL001
1979,NYA,RANDL101
1979,NYA,RANDW001
1979,NYA,RIGHD001
1979,NYA,RIVEM001
1979,NYA,ROBIB102
1979,NYA,SCOTG102
1979,NYA,SLAGR101
1979,NYA,SPENJ101
1979,NYA,STAIR101
1979,NYA,STANF101
1979,NYA,TIANL101
1979,NYA,TIDRD001
1979,NYA,WERTD101
1979,NYA,WHITR101
1979,NYN,ALLEN001
1979,NYN,BEREJ001
1979,NYN,BERND101
1979,NYN,BOISB101
1979,NYN,BURRR001
1979,NYN,CARDJ101
1979,NYN,CHAPK001
1979,NYN,ELLID101
1979,NYN,FALCP001
1979,NYN,FERRS101
1979,NYN,FLORG101
1979,NYN,FLYND001
1979,NYN,FOLIT001
1979,NYN,GLYNE001
1979,NYN,HASSA001
1979,NYN,HAUST101
1979,NYN,HEBNR001
1979,NYN,HENDS001
1979,NYN,HODGR001
1979,NYN,JACKR003
1979,NYN,KOBEK101
1979,NYN,KRANE101
1979,NYN,LOCKS101
1979,NYN,MADDE101
1979,NYN,MAZZL001
1979,NYN,MONTW101
1979,NYN,MURRD001
1979,NYN,NORMD101
1979,NYN,OROSJ001
1979,NYN,PACEJ001
1979,NYN,REARJ001
1979,NYN,SCOTM001
1979,NYN,STEAJ001
1979,NYN,SWANC001
1979,NYN,TAVEF101
1979,NYN,TREVA001
1979,NYN,TWITW101
1979,NYN,YOUNJ001
1979,NYN,ZACHP001
1979,OAK,ARMAT001
1979,OAK,BRYAD102
1979,OAK,BURKG101
1979,OAK,CHALD101
1979,OAK,DILOM001
1979,OAK,EDWAM101
1979,OAK,ESSIJ001
1979,OAK,GROSW001
1979,OAK,GUERM101
1979,OAK,HAMID101
1979,OAK,HEATM001
1979,OAK,HEAVD101
1979,OAK,HENDR001
1979,OAK,JOHNJ001
1979,OAK,KEOUM001
1979,OAK,KINGB101
1979,OAK,KLUTM101
1979,OAK,LACEB001
1979,OAK,LANGR001
1979,OAK,MCCAS001
1979,OAK,MINEC101
1979,OAK,MORGM001
1979,OAK,MURPD002
1979,OAK,MURRL101
1979,OAK,NEWMJ001
1979,OAK,NORRM101
1979,OAK,PAGEM001
1979,OAK,PICCR001
1979,OAK,RAMIM101
1979,OAK,REVED101
1979,OAK,TODDJ102
1979,OAK,WALLJ101
1979,OAK,WIRTA101
1979,PHI,ANDEM101
1979,PHI,AVILR101
1979,PHI,BIRDD101
1979,PHI,BOONB001
1979,PHI,BOWAL001
1979,PHI,BRUSW001
1979,PHI,CARDJ101
1979,PHI,CARLS001
1979,PHI,CHRIL101
1979,PHI,EASTR101
1979,PHI,ESPIN101
1979,PHI,GROSG001
1979,PHI,HARRB101
1979,PHI,KAATJ101
1979,PHI,KUCEJ101
1979,PHI,LARSD101
1979,PHI,LERCR001
1979,PHI,LONBJ101
1979,PHI,LUZIG001
1979,PHI,MACKP101
1979,PHI,MADDG001
1979,PHI,MCBRB101
1979,PHI,MCCAT101
1979,PHI,MCGRT001
1979,PHI,MEOLR101
1979,PHI,MOREK001
1979,PHI,NOLED001
1979,PHI,POFFJ101
1979,PHI,RADED101
1979,PHI,REEDR001
1979,PHI,ROSEP001
1979,PHI,RUTHD001
1979,PHI,SAUCK101
1979,PHI,SCHMM001
1979,PHI,SMITL002
1979,PHI,TRILM001
1979,PHI,UNSED101
1979,PHI,VUKOJ101
1979,PIT,ALEXM101
1979,PIT,BERRD001
1979,PIT,BIBBJ001
1979,PIT,BLYLB001
1979,PIT,BOYLD101
1979,PIT,CANDJ001
1979,PIT,COLEJ102
1979,PIT,EASLM001
1979,PIT,ELLID101
1979,PIT,FOLIT001
1979,PIT,GARNP001
1979,PIT,HARGG101
1979,PIT,JACKG101
1979,PIT,KISOB001
1979,PIT,LACYL001
1979,PIT,LOISA101
1979,PIT,MADLB001
1979,PIT,MILNJ101
1979,PIT,MOREO001
1979,PIT,NICOS001
1979,PIT,OTT-E101
1979,PIT,PARKD001
1979,PIT,RHODR001
1979,PIT,ROBED101
1979,PIT,ROBIB101
1979,PIT,ROBID001
1979,PIT,ROMOE101
1979,PIT,ROOKJ101
1979,PIT,SANGM101
1979,PIT,STARW101
1979,PIT,STENR101
1979,PIT,TAVEF101
1979,PIT,TEKUK001
1979,PIT,WHITE001
1979,SDN,ALMOB001
1979,SDN,BEVAK001
1979,SDN,BRIGD101
1979,SDN,DACQJ101
1979,SDN,DADEP101
1979,SDN,EICHJ001
1979,SDN,EVANB101
1979,SDN,FAHEB101
1979,SDN,FINGR001
1979,SDN,FLANT001
1979,SDN,GONZF101
1979,SDN,GREEB101
1979,SDN,HARGM001
1979,SDN,JOHNJ002
1979,SDN,JONER101
1979,SDN,KENDF101
1979,SDN,KINND101
1979,SDN,LEE-M101
1979,SDN,LOLIM101
1979,SDN,MURAS001
1979,SDN,OWCHB001
1979,SDN,PERKB001
1979,SDN,PERLS101
1979,SDN,PERRG101
1979,SDN,RASME101
1979,SDN,REYND101
1979,SDN,RICHG001
1979,SDN,SHIRB001
1979,SDN,SMITO001
1979,SDN,TELLT001
1979,SDN,TENAG101
1979,SDN,TOLAB101
1979,SDN,TURNJ101
1979,SDN,WILHJ102
1979,SDN,WINFD001
1979,SEA,ABBOG001
1979,SEA,BANNF001
1979,SEA,BEAMC101
1979,SEA,BERNJ101
1979,SEA,BOCHB001
1979,SEA,BRANR102
1979,SEA,COX-L101
1979,SEA,CRAIR001
1979,SEA,CRUZJ002
1979,SEA,DECKJ101
1979,SEA,DRESR101
1979,SEA,HALEJ101
1979,SEA,HINTR101
1979,SEA,HONER001
1979,SEA,HORTW101
1979,SEA,JONEO001
1979,SEA,JONER002
1979,SEA,LEWIJ001
1979,SEA,MCLAB102
1979,SEA,MENDM101
1979,SEA,MEYED001
1979,SEA,MILBL001
1979,SEA,MITCP101
1979,SEA,MONTJ101
1979,SEA,PACIT001
1979,SEA,PARRM101
1979,SEA,RAWLS001
1979,SEA,ROBEL001
1979,SEA,SIMPJ101
1979,SEA,STEIB001
1979,SEA,STEIR101
1979,SEA,STINB101
1979,SEA,TWITW101
1979,SEA,VALEB102
1979,SEA,VASQR101
1979,SFN,ANDRR101
1979,SFN,BLUEV001
1979,SFN,BORBP101
1979,SFN,CLARJ001
1979,SFN,COLEJ102
1979,SFN,CRUZH101
1979,SFN,CURTJ001
1979,SFN,EVAND001
1979,SFN,GRIFT101
1979,SFN,HALIE101
1979,SFN,HERNL001
1979,SFN,HILLM001
1979,SFN,HOLLA001
1979,SFN,IVIEM101
1979,SFN,JOHNG101
1979,SFN,KEARB001
1979,SFN,KNEPB001
1979,SFN,LAVEG001
1979,SFN,LEMAJ001
1979,SFN,LITTD101
1979,SFN,MADLB001
1979,SFN,MCCOW101
1979,SFN,METZR101
1979,SFN,MINTG001
1979,SFN,MOFFR101
1979,SFN,MONTJ001
1979,SFN,NASTP101
1979,SFN,NORTB101
1979,SFN,PLANE103
1979,SFN,ROBED101
1979,SFN,SADEM101
1979,SFN,STRAJ101
1979,SFN,TAMAJ101
1979,SFN,VENAM001
1979,SFN,WHITE001
1979,SFN,WHITT001
1979,SLN,BROCL102
1979,SLN,BRUNT101
1979,SLN,CARBB101
1979,SLN,DENNJ001
1979,SLN,DIMMM101
1979,SLN,FORSB001
1979,SLN,FRAZG001
1979,SLN,FREER101
1979,SLN,FULGJ101
1979,SLN,GRIET101
1979,SLN,HENDG001
1979,SLN,HERNK001
1979,SLN,HERRT001
1979,SLN,IORGD001
1979,SLN,KENNT001
1979,SLN,KNOWD101
1979,SLN,LENTJ101
1979,SLN,LITTM101
1979,SLN,MARTS101
1979,SLN,MCENW101
1979,SLN,MUMPJ001
1979,SLN,OBERK001
1979,SLN,OBRID102
1979,SLN,PHILM101
1979,SLN,REITK101
1979,SLN,SCHUB104
1979,SLN,SCOTT001
1979,SLN,SEAMK101
1979,SLN,SIMMT001
1979,SLN,SMITK101
1979,SLN,SWISS101
1979,SLN,SYKEB101
1979,SLN,TEMPG001
1979,SLN,THOMR001
1979,SLN,TYSOM101
1979,SLN,URREJ101
1979,SLN,VUCKP001
1979,TEX,ALEXD001
1979,TEX,ALLAB101
1979,TEX,BABCB101
1979,TEX,BELLB001
1979,TEX,BLANL101
1979,TEX,CAMPB101
1979,TEX,CHALD101
1979,TEX,COMES001
1979,TEX,DARWD001
1979,TEX,ELLID101
1979,TEX,ELLIJ101
1979,TEX,FARME101
1979,TEX,GAMBO001
1979,TEX,GLEAJ001
1979,TEX,GRAYG101
1979,TEX,GRUBJ001
1979,TEX,HOLLG101
1979,TEX,JENKF101
1979,TEX,JOHNJ001
1979,TEX,JORGM001
1979,TEX,KERNJ001
1979,TEX,LYLES101
1979,TEX,MAHLG101
1979,TEX,MATLJ101
1979,TEX,MCCAL101
1979,TEX,MEDID101
1979,TEX,MONTW101
1979,TEX,NORMN001
1979,TEX,OLIVA001
1979,TEX,PUTNP001
1979,TEX,RAJSD101
1979,TEX,RIVEM001
1979,TEX,ROBED102
1979,TEX,SAMPB001
1979,TEX,SODEE101
1979,TEX,SUNDJ001
1979,TEX,WASHL101
1979,TEX,WILLB101
1979,TEX,ZISKR101
1979,TOR,AINGD101
1979,TOR,BAILB001
1979,TOR,BOSER101
1979,TOR,BROWB001
1979,TOR,BUSKT101
1979,TOR,CANNJ101
1979,TOR,CARTR101
1979,TOR,CEROR001
1979,TOR,CLANJ001
1979,TOR,DAVIB101
1979,TOR,EDGEB102
1979,TOR,FREID101
1979,TOR,GARVJ101
1979,TOR,GOMEL101
1979,TOR,GRIFA001
1979,TOR,GRILS101
1979,TOR,HERNP101
1979,TOR,HOWER001
1979,TOR,HUFFP001
1979,TOR,JEFFJ101
1979,TOR,JOHNT102
1979,TOR,KUSIC101
1979,TOR,LEMAD101
1979,TOR,LEMOM101
1979,TOR,LUEBS101
1979,TOR,MAYBJ101
1979,TOR,MCKAD101
1979,TOR,MILLD101
1979,TOR,MOORB101
1979,TOR,MURPT101
1979,TOR,ROBEB101
1979,TOR,SOLAT101
1979,TOR,STIED001
1979,TOR,TODDJ101
1979,TOR,UNDET001
1979,TOR,VELEO101
1979,TOR,WILBT101
1979,TOR,WILLM101
1979,TOR,WOODA001
1980,ATL,ALEXD001
1980,ATL,ASSEB101
1980,ATL,BENEB001
1980,ATL,BLANL101
1980,ATL,BOGGT001
1980,ATL,BRADL101
1980,ATL,BURRJ001
1980,ATL,CAMPR001
1980,ATL,CHAMC001
1980,ATL,COOPG101
1980,ATL,GARBG001
1980,ATL,GOMEL101
1980,ATL,HANNP101
1980,ATL,HARPT001
1980,ATL,HORNB001
1980,ATL,HRABA101
1980,ATL,HUBBG001
1980,ATL,LUM-M101
1980,ATL,MAHLR001
1980,ATL,MATTG001
1980,ATL,MATUR101
1980,ATL,MCWIL001
1980,ATL,MILLE001
1980,ATL,MURPD001
1980,ATL,NAHOB001
1980,ATL,NIEKP001
1980,ATL,NOLAJ001
1980,ATL,POCOB001
1980,ATL,RAMIR001
1980,ATL,ROYSJ001
1980,ATL,RUIZC101
1980,ATL,SPIKC101
1980,BAL,AYALB001
1980,BAL,BELAM101
1980,BAL,BODDM001
1980,BAL,BONNB101
1980,BAL,BUMBA001
1980,BAL,COREM101
1980,BAL,CROWT101
1980,BAL,DAUER001
1980,BAL,DECID001
1980,BAL,DEMPR001
1980,BAL,FLANM001
1980,BAL,FORDD101
1980,BAL,GARCK001
1980,BAL,GRAHD101
1980,BAL,HARTP001
1980,BAL,HAZED101
1980,BAL,KELLP101
1980,BAL,KERRJ101
1980,BAL,KRENW001
1980,BAL,LOWEJ001
1980,BAL,MARTD001
1980,BAL,MARTT001
1980,BAL,MAY-L101
1980,BAL,MCGRS001
1980,BAL,MURRE001
1980,BAL,PALMJ001
1980,BAL,RAYFF001
1980,BAL,ROENG001
1980,BAL,SAKAL001
1980,BAL,SINGK001
1980,BAL,SKAGD101
1980,BAL,STEWS001
1980,BAL,STODT001
1980,BAL,STONS101
1980,BOS,ALLEG001
1980,BOS,APONL001
1980,BOS,BILLJ101
1980,BOS,BOWES101
1980,BOS,BROHJ101
1980,BOS,BURGT001
1980,BOS,BURLR001
1980,BOS,CAMPB001
1980,BOS,CRAWS001
1980,BOS,DRAGD101
1980,BOS,DWYEJ001
1980,BOS,ECKED001
1980,BOS,EVAND002
1980,BOS,FISKC001
1980,BOS,GEDMR001
1980,BOS,HANCG001
1980,BOS,HOBSB101
1980,BOS,HOFFG001
1980,BOS,HURSB001
1980,BOS,LOCKS101
1980,BOS,LYNNF001
1980,BOS,MACWK101
1980,BOS,NICHR001
1980,BOS,OJEDB001
1980,BOS,PAPIS101
1980,BOS,PERET001
1980,BOS,RADED101
1980,BOS,RAINC001
1980,BOS,REMMW101
1980,BOS,REMYJ001
1980,BOS,RENKS101
1980,BOS,RICEJ001
1980,BOS,SIZET101
1980,BOS,STANB001
1980,BOS,STAPD001
1980,BOS,TORRM001
1980,BOS,TUDOJ001
1980,BOS,VALDJ101
1980,BOS,WALKC001
1980,BOS,WOLFL101
1980,BOS,YASTC101
1980,CAL,AASED001
1980,CAL,BARRJ101
1980,CAL,BAYLD001
1980,CAL,BOTTR101
1980,CAL,CAMPB101
1980,CAL,CARER001
1980,CAL,CLARB002
1980,CAL,CLEAM001
1980,CAL,CLIBS101
1980,CAL,COWEA001
1980,CAL,CRUZT001
1980,CAL,DONOT101
1980,CAL,DORSJ001
1980,CAL,DOWNB001
1980,CAL,FERRB101
1980,CAL,FORDD001
1980,CAL,FROSD101
1980,CAL,GARRR101
1980,CAL,GRICB001
1980,CAL,HALIE101
1980,CAL,HARLL101
1980,CAL,HARRJ101
1980,CAL,HASSA001
1980,CAL,KISOB001
1980,CAL,KNAPC101
1980,CAL,KUBSG101
1980,CAL,LANSC001
1980,CAL,LAROD101
1980,CAL,LEMAD101
1980,CAL,MARTA101
1980,CAL,MILLR001
1980,CAL,MONTJ101
1980,CAL,PATEF101
1980,CAL,RETTM101
1980,CAL,RUDIJ101
1980,CAL,SCHUD002
1980,CAL,SKAGD101
1980,CAL,TANAF001
1980,CAL,THOMJ001
1980,CAL,THOND001
1980,CAL,WHITD101
1980,CHA,BAINH001
1980,CHA,BANNA001
1980,CHA,BARRF101
1980,CHA,BAUMR101
1980,CHA,BELLK101
1980,CHA,BORGG101
1980,CHA,BOSLT001
1980,CHA,BURNB001
1980,CHA,CHAPH101
1980,CHA,CONTN101
1980,CHA,CRUZT001
1980,CHA,DOTSR001
1980,CHA,FARME101
1980,CHA,FOLEM001
1980,CHA,HOFFG002
1980,CHA,HOYTL001
1980,CHA,JOHNL101
1980,CHA,JOHNR101
1980,CHA,KIMMB101
1980,CHA,KRAVK101
1980,CHA,KUNTR001
1980,CHA,LEMOC001
1980,CHA,MINOM101
1980,CHA,MOLIB101
1980,CHA,MOORJ101
1980,CHA,MORRJ002
1980,CHA,MULLF001
1980,CHA,NORDW101
1980,CHA,PROLM101
1980,CHA,PRUIR101
1980,CHA,PRYOG001
1980,CHA,ROBID101
1980,CHA,SCARR101
1980,CHA,SEILR101
1980,CHA,SQUIM001
1980,CHA,SUTHL101
1980,CHA,TROUS001
1980,CHA,WASHC001
1980,CHA,WORTR101
1980,CHN,BIITL101
1980,CHN,BLACT101
1980,CHN,BUCKB001
1980,CHN,CAPID101
1980,CHN,CAUDB001
1980,CHN,DEJEI001
1980,CHN,DILLS101
1980,CHN,FIGUJ101
1980,CHN,FOOTB101
1980,CHN,HAYEB101
1980,CHN,HENDK101
1980,CHN,HERNW001
1980,CHN,JOHNC001
1980,CHN,KELLM101
1980,CHN,KINGD001
1980,CHN,KRUKM001
1980,CHN,LAMPD001
1980,CHN,LEZCC101
1980,CHN,MACKS101
1980,CHN,MARTJ001
1980,CHN,MARTR101
1980,CHN,MCGLL101
1980,CHN,OBERM001
1980,CHN,ONTIS101
1980,CHN,RANDL101
1980,CHN,REUSR001
1980,CHN,RILEG001
1980,CHN,SMITL001
1980,CHN,SUTTB001
1980,CHN,THOMS001
1980,CHN,TIDRD001
1980,CHN,TRACJ101
1980,CHN,TYSOM101
1980,CHN,VAILM001
1980,CIN,AUERR101
1980,CIN,BAIRD001
1980,CIN,BENCJ101
1980,CIN,BEREB001
1980,CIN,BONHB101
1980,CIN,BURNS101
1980,CIN,COLLD001
1980,CIN,COMBG101
1980,CIN,CONCD001
1980,CIN,CORRV101
1980,CIN,CRUZH101
1980,CIN,DRIED001
1980,CIN,FOSTG001
1980,CIN,GEROC101
1980,CIN,GRIFK001
1980,CIN,HOUSP001
1980,CIN,HOWEJ001
1980,CIN,HUMET001
1980,CIN,KENNJ101
1980,CIN,KNIGR001
1980,CIN,LACOM001
1980,CIN,LEIBC001
1980,CIN,MEJIS101
1980,CIN,MILNE001
1980,CIN,MOSKP101
1980,CIN,NOLAJ001
1980,CIN,OESTR001
1980,CIN,PASTF001
1980,CIN,PRICJ001
1980,CIN,SEAVT001
1980,CIN,SOTOM001
1980,CIN,SPILH001
1980,CIN,TOMLD001
1980,CIN,WERND101
1980,CLE,ALEXG101
1980,CLE,ALSTD101
1980,CLE,BANNA001
1980,CLE,BARKL001
1980,CLE,BROHJ101
1980,CLE,CHARJ101
1980,CLE,COLLD101
1980,CLE,CRUZV101
1980,CLE,DENNJ001
1980,CLE,DIAZB001
1980,CLE,DILOM001
1980,CLE,DYBZJ001
1980,CLE,GARLW101
1980,CLE,GRAYG101
1980,CLE,GRIMR101
1980,CLE,HARGM001
1980,CLE,HARRT001
1980,CLE,HASSR001
1980,CLE,JOHNC001
1980,CLE,KUIPD001
1980,CLE,MANNR001
1980,CLE,MONGS001
1980,CLE,MORAA101
1980,CLE,ORTAJ001
1980,CLE,OWCHB001
1980,CLE,PAXTM101
1980,CLE,PRUIR101
1980,CLE,ROSED101
1980,CLE,SPILD001
1980,CLE,STANM001
1980,CLE,VERYT001
1980,CLE,WAITR001
1980,CLE,WIHTS101
1980,DET,BILLJ101
1980,DET,BROOT001
1980,DET,CORCT001
1980,DET,COWEA001
1980,DET,DYERD101
1980,DET,FIDRM101
1980,DET,GIBSK001
1980,DET,GONZD101
1980,DET,HEBNR001
1980,DET,HILLJ101
1980,DET,JONEL001
1980,DET,KEMPS001
1980,DET,LENTJ101
1980,DET,LOPEA001
1980,DET,MORRJ001
1980,DET,PAPIS101
1980,DET,PARRL001
1980,DET,PETER001
1980,DET,PETRD001
1980,DET,ROBBB101
1980,DET,ROZED001
1980,DET,SCHAD001
1980,DET,STEGD001
1980,DET,SUMMC001
1980,DET,THOMJ001
1980,DET,TOBID001
1980,DET,TRAMA001
1980,DET,UJDUJ001
1980,DET,UNDEP101
1980,DET,WAGNM001
1980,DET,WEAVR101
1980,DET,WHITL001
1980,DET,WILCM001
1980,DET,WOCKJ001
1980,HOU,ANDUJ001
1980,HOU,ASHBA001
1980,HOU,BERGD001
1980,HOU,BOCHB002
1980,HOU,CABEE001
1980,HOU,CEDEC001
1980,HOU,CRUZJ001
1980,HOU,FISCM001
1980,HOU,FORSK001
1980,HOU,GONZJ101
1980,HOU,HEEPD001
1980,HOU,HOWEA001
1980,HOU,KNICA001
1980,HOU,LACOF001
1980,HOU,LANDR001
1980,HOU,LEONJ001
1980,HOU,LOUCS001
1980,HOU,MORGJ001
1980,HOU,NIEKJ001
1980,HOU,NIEMR001
1980,HOU,PLADG101
1980,HOU,PUHLT001
1980,HOU,PUJOL001
1980,HOU,REYNC001
1980,HOU,RICHJ101
1980,HOU,ROBEB001
1980,HOU,RUHLV001
1980,HOU,RYANN001
1980,HOU,SAMBJ001
1980,HOU,SMITD001
1980,HOU,SPROB101
1980,HOU,WALLD001
1980,HOU,WOODG001
1980,KCA,AIKEW001
1980,KCA,BARRG101
1980,KCA,BRAUS001
1980,KCA,BRETG001
1980,KCA,BRETK101
1980,KCA,BUSBS101
1980,KCA,CARDJ101
1980,KCA,CASTM101
1980,KCA,CHALD101
1980,KCA,CHAMC101
1980,KCA,CHRIG101
1980,KCA,CONCO001
1980,KCA,DETHB101
1980,KCA,EASTR101
1980,KCA,GALER001
1980,KCA,GURAL001
1980,KCA,HURDC001
1980,KCA,JONEM001
1980,KCA,LACOP101
1980,KCA,LEOND001
1980,KCA,MARTR001
1980,KCA,MCRAH001
1980,KCA,MULLR001
1980,KCA,OTISA001
1980,KCA,PATTM101
1980,KCA,PHELK001
1980,KCA,PORTD001
1980,KCA,QUIRJ001
1980,KCA,QUISD001
1980,KCA,SPLIP001
1980,KCA,TERRJ101
1980,KCA,TORRR101
1980,KCA,TWITJ101
1980,KCA,WASHU001
1980,KCA,WATHJ001
1980,KCA,WHITF001
1980,KCA,WILSW001
1980,LAN,BAKED002
1980,LAN,BECKJ001
1980,LAN,CASTR001
1980,LAN,CEY-R001
1980,LAN,DAVAV101
1980,LAN,FERGJ101
1980,LAN,FORST001
1980,LAN,FRIAP101
1980,LAN,GARVS001
1980,LAN,GOLTD101
1980,LAN,GUERP001
1980,LAN,HATCM001
1980,LAN,HOOTB001
1980,LAN,HOUGC001
1980,LAN,HOWES001
1980,LAN,JOHNJ002
1980,LAN,LAW-R001
1980,LAN,LOPED001
1980,LAN,MITCB101
1980,LAN,MONDR001
1980,LAN,MOTAM101
1980,LAN,PERCJ001
1980,LAN,REUSJ001
1980,LAN,RUSSB001
1980,LAN,SCIOM001
1980,LAN,SMITR101
1980,LAN,STAND101
1980,LAN,SUTCR001
1980,LAN,SUTTD001
1980,LAN,THOMD001
1980,LAN,THOMG101
1980,LAN,VALEF001
1980,LAN,WEISG101
1980,LAN,WELCB001
1980,LAN,YEAGS001
1980,MIL,AUGUJ001
1980,MIL,BANDS101
1980,MIL,BOITD101
1980,MIL,BROUM001
1980,MIL,CALDM001
1980,MIL,CASTB101
1980,MIL,CLEVR101
1980,MIL,COOPC001
1980,MIL,DAVID101
1980,MIL,FLINJ101
1980,MIL,GANTJ001
1980,MIL,HAASM001
1980,MIL,HARRV101
1980,MIL,HISLL101
1980,MIL,HOLDF101
1980,MIL,KEETR101
1980,MIL,LAPOD001
1980,MIL,LEZCS001
1980,MIL,MARTB001
1980,MIL,MCCLB001
1980,MIL,MITCP101
1980,MIL,MOLIP001
1980,MIL,MONED101
1980,MIL,MOORC001
1980,MIL,OGLIB001
1980,MIL,POFFJ101
1980,MIL,ROMEE001
1980,MIL,SLATJ001
1980,MIL,SOREL001
1980,MIL,THOMG001
1980,MIL,TRAVB101
1980,MIL,YOSTE001
1980,MIL,YOUNR001
1980,MIN,ADAMG101
1980,MIN,ARROF001
1980,MIN,BACSM101
1980,MIN,BUTES001
1980,MIN,CASTJ001
1980,MIN,CORBD001
1980,MIN,CUBBM101
1980,MIN,EDWAD101
1980,MIN,ERICR101
1980,MIN,FAEDL001
1980,MIN,FELTT101
1980,MIN,GOODD101
1980,MIN,JACKD101
1980,MIN,JACKR002
1980,MIN,JOHNG101
1980,MIN,KINNM001
1980,MIN,KOOSJ001
1980,MIN,LANDK001
1980,MIN,MACKP101
1980,MIN,MARSM101
1980,MIN,MORAJ001
1980,MIN,NORWW101
1980,MIN,POWEH101
1980,MIN,RANDB101
1980,MIN,REDFP101
1980,MIN,RIVEB101
1980,MIN,SMALR001
1980,MIN,SOFIR101
1980,MIN,VEGAJ101
1980,MIN,VERHJ101
